Serial Data Number,Serial Sheet Number,JIS Code,EBCDIC Code,4 Character Code,Evaluation of Individual Character Image,Evaluation of Character Group,Sample Position Y on Sheet,Sample Position X on Sheet,Male-Female Code,Age of Writer,Industry Classification Code,Occupation Classification Code,Sheet Gatherring Date,Scanning Date,Number of X-Axis Sampling Points,Number of Y-Axis Sampling Points,Number of Levels of Pixel,Magnification of Scanning Lenz,Serial Data Number (old)
500380,5006,ca,9d,H HA,0,0,3,5,1,24,9144,11,741202,741216,72,76,16,133,0
500381,5006,cb,9e,H HI,0,0,3,6,1,24,9144,11,741202,741216,72,76,16,133,0
500382,5006,cc,9f,H HU,0,0,3,7,1,24,9144,11,741202,741216,72,76,16,133,0
500383,5006,cd,a2,H HE,0,0,3,8,1,24,9144,11,741202,741216,72,76,16,133,0
500384,5006,ce,a3,H HO,0,0,3,9,1,24,9144,11,741202,741216,72,76,16,133,0
500385,5006,cf,a4,H MA,0,0,4,0,1,24,9144,11,741202,741216,72,76,16,133,0
500386,5006,d0,a5,H MI,0,0,4,1,1,24,9144,11,741202,741216,72,76,16,133,0
500387,5006,d1,a6,H MU,0,0,4,2,1,24,9144,11,741202,741216,72,76,16,133,0
500388,5006,d2,a7,H ME,0,0,4,3,1,24,9144,11,741202,741216,72,76,16,133,0
500389,5006,d3,a8,H MO,0,0,4,4,1,24,9144,11,741202,741216,72,76,16,133,0
500390,5006,d4,a9,H YA,0,0,4,5,1,24,9144,11,741202,741216,72,76,16,133,0
500391,5006,b2,82,H YI,0,0,4,6,1,24,9144,11,741202,741216,72,76,16,133,0
500392,5006,d5,aa,H YU,0,0,4,7,1,24,9144,11,741202,741216,72,76,16,133,0
500393,5006,b4,84,H YE,0,0,4,8,1,24,9144,11,741202,741216,72,76,16,133,0
500394,5006,d6,ac,H YO,0,0,4,9,1,24,9144,11,741202,741216,72,76,16,133,0
500395,5006,d7,ad,H RA,0,0,5,0,1,24,9144,11,741202,741216,72,76,16,133,0
500396,5006,d8,ae,H RI,0,0,5,1,1,24,9144,11,741202,741216,72,76,16,133,0
500397,5006,d9,af,H RU,0,0,5,2,1,24,9144,11,741202,741216,72,76,16,133,0
500398,5006,da,ba,H RE,0,0,5,3,1,24,9144,11,741202,741216,72,76,16,133,0
500399,5006,db,bb,H RO,0,0,5,4,1,24,9144,11,741202,741216,72,76,16,133,0
500400,5006,dc,bc,H WA,0,0,5,5,1,24,9144,11,741202,741216,72,76,16,133,0
500401,5006,a8,7b,H WI,0,0,5,6,1,24,9144,11,741202,741216,72,76,16,133,0
500402,5006,b3,83,H WU,0,0,5,7,1,24,9144,11,741202,741216,72,76,16,133,0
500403,5006,aa,7a,H WE,0,0,5,8,1,24,9144,11,741202,741216,72,76,16,133,0
500404,5006,a6,6f,H WO,0,0,5,9,1,24,9144,11,741202,741216,72,76,16,133,0
500405,5006,dd,bd,H  N,0,0,6,0,1,24,9144,11,741202,741216,72,76,16,133,0
500406,5007,b1,81,H  A,0,0,1,0,1,24,9144,11,741202,741216,72,76,16,133,0
500407,5007,b2,82,H  I,0,0,1,1,1,24,9144,11,741202,741216,72,76,16,133,0
500408,5007,b3,83,H  U,0,0,1,2,1,24,9144,11,741202,741216,72,76,16,133,0
500409,5007,b4,84,H  E,0,0,1,3,1,24,9144,11,741202,741216,72,76,16,133,0
500410,5007,b5,85,H  O,0,0,1,4,1,24,9144,11,741202,741216,72,76,16,133,0
500411,5007,b6,86,H KA,0,0,1,5,1,24,9144,11,741202,741216,72,76,16,133,0
500412,5007,b7,87,H KI,0,0,1,6,1,24,9144,11,741202,741216,72,76,16,133,0
500413,5007,b8,88,H KU,0,0,1,7,1,24,9144,11,741202,741216,72,76,16,133,0
500414,5007,b9,89,H KE,0,0,1,8,1,24,9144,11,741202,741216,72,76,16,133,0
500415,5007,ba,8a,H KO,0,0,1,9,1,24,9144,11,741202,741216,72,76,16,133,0
500416,5007,bb,8c,H SA,0,0,2,0,1,24,9144,11,741202,741216,72,76,16,133,0
500417,5007,bc,8d,H SI,0,0,2,1,1,24,9144,11,741202,741216,72,76,16,133,0
500418,5007,bd,8e,H SU,0,0,2,2,1,24,9144,11,741202,741216,72,76,16,133,0
500419,5007,be,ef,H SE,0,0,2,3,1,24,9144,11,741202,741216,72,76,16,133,0
500420,5007,bf,90,H SO,0,0,2,4,1,24,9144,11,741202,741216,72,76,16,133,0
500421,5007,c0,91,H TA,0,0,2,5,1,24,9144,11,741202,741216,72,76,16,133,0
500422,5007,c1,92,H TI,0,0,2,6,1,24,9144,11,741202,741216,72,76,16,133,0
500423,5007,c2,93,H TU,0,0,2,7,1,24,9144,11,741202,741216,72,76,16,133,0
500424,5007,c3,94,H TE,0,0,2,8,1,24,9144,11,741202,741216,72,76,16,133,0
500425,5007,c4,95,H TO,0,0,2,9,1,24,9144,11,741202,741216,72,76,16,133,0
500426,5007,c5,96,H NA,0,0,3,0,1,24,9144,11,741202,741216,72,76,16,133,0
500427,5007,c6,97,H NI,0,0,3,1,1,24,9144,11,741202,741216,72,76,16,133,0
500428,5007,c7,98,H NU,0,0,3,2,1,24,9144,11,741202,741216,72,76,16,133,0
500429,5007,c8,99,H NE,0,0,3,3,1,24,9144,11,741202,741216,72,76,16,133,0
500430,5007,c9,9a,H NO,0,0,3,4,1,24,9144,11,741202,741216,72,76,16,133,0
500431,5007,ca,9d,H HA,0,0,3,5,1,24,9144,11,741202,741216,72,76,16,133,0
500432,5007,cb,9e,H HI,0,0,3,6,1,24,9144,11,741202,741216,72,76,16,133,0
500433,5007,cc,9f,H HU,0,0,3,7,1,24,9144,11,741202,741216,72,76,16,133,0
500434,5007,cd,a2,H HE,0,0,3,8,1,24,9144,11,741202,741216,72,76,16,133,0
500435,5007,ce,a3,H HO,0,0,3,9,1,24,9144,11,741202,741216,72,76,16,133,0
500436,5007,cf,a4,H MA,0,0,4,0,1,24,9144,11,741202,741216,72,76,16,133,0
500437,5007,d0,a5,H MI,0,0,4,1,1,24,9144,11,741202,741216,72,76,16,133,0
500438,5007,d1,a6,H MU,0,0,4,2,1,24,9144,11,741202,741216,72,76,16,133,0
500439,5007,d2,a7,H ME,0,0,4,3,1,24,9144,11,741202,741216,72,76,16,133,0
500440,5007,d3,a8,H MO,0,0,4,4,1,24,9144,11,741202,741216,72,76,16,133,0
500441,5007,d4,a9,H YA,0,0,4,5,1,24,9144,11,741202,741216,72,76,16,133,0
500442,5007,b2,82,H YI,0,0,4,6,1,24,9144,11,741202,741216,72,76,16,133,0
500443,5007,d5,aa,H YU,0,0,4,7,1,24,9144,11,741202,741216,72,76,16,133,0
500444,5007,b4,84,H YE,0,0,4,8,1,24,9144,11,741202,741216,72,76,16,133,0
500445,5007,d6,ac,H YO,0,0,4,9,1,24,9144,11,741202,741216,72,76,16,133,0
500446,5007,d7,ad,H RA,0,0,5,0,1,24,9144,11,741202,741216,72,76,16,133,0
500447,5007,d8,ae,H RI,0,0,5,1,1,24,9144,11,741202,741216,72,76,16,133,0
500448,5007,d9,af,H RU,0,0,5,2,1,24,9144,11,741202,741216,72,76,16,133,0
500449,5007,da,ba,H RE,0,0,5,3,1,24,9144,11,741202,741216,72,76,16,133,0
500450,5007,db,bb,H RO,0,0,5,4,1,24,9144,11,741202,741216,72,76,16,133,0
500451,5007,dc,bc,H WA,0,0,5,5,1,24,9144,11,741202,741216,72,76,16,133,0
500452,5007,a8,7b,H WI,0,0,5,6,1,24,9144,11,741202,741216,72,76,16,133,0
500453,5007,b3,83,H WU,0,0,5,7,1,24,9144,11,741202,741216,72,76,16,133,0
500454,5007,aa,7a,H WE,0,0,5,8,1,24,9144,11,741202,741216,72,76,16,133,0
500455,5007,a6,6f,H WO,0,0,5,9,1,24,9144,11,741202,741216,72,76,16,133,0
500456,5007,dd,bd,H  N,0,0,6,0,1,24,9144,11,741202,741216,72,76,16,133,0
500457,5008,b1,81,H  A,0,0,1,0,1,23,9144,11,741202,741216,72,76,16,133,0
500458,5008,b2,82,H  I,0,0,1,1,1,23,9144,11,741202,741216,72,76,16,133,0
500459,5008,b3,83,H  U,0,0,1,2,1,23,9144,11,741202,741216,72,76,16,133,0
500460,5008,b4,84,H  E,0,0,1,3,1,23,9144,11,741202,741216,72,76,16,133,0
500461,5008,b5,85,H  O,0,0,1,4,1,23,9144,11,741202,741216,72,76,16,133,0
500462,5008,b6,86,H KA,0,0,1,5,1,23,9144,11,741202,741216,72,76,16,133,0
500463,5008,b7,87,H KI,0,0,1,6,1,23,9144,11,741202,741216,72,76,16,133,0
500464,5008,b8,88,H KU,0,0,1,7,1,23,9144,11,741202,741216,72,76,16,133,0
500465,5008,b9,89,H KE,0,0,1,8,1,23,9144,11,741202,741216,72,76,16,133,0
500466,5008,ba,8a,H KO,0,0,1,9,1,23,9144,11,741202,741216,72,76,16,133,0
500467,5008,bb,8c,H SA,0,0,2,0,1,23,9144,11,741202,741216,72,76,16,133,0
500468,5008,bc,8d,H SI,0,0,2,1,1,23,9144,11,741202,741216,72,76,16,133,0
500469,5008,bd,8e,H SU,0,0,2,2,1,23,9144,11,741202,741216,72,76,16,133,0
500470,5008,be,ef,H SE,0,0,2,3,1,23,9144,11,741202,741216,72,76,16,133,0
500471,5008,bf,90,H SO,0,0,2,4,1,23,9144,11,741202,741216,72,76,16,133,0
500472,5008,c0,91,H TA,0,0,2,5,1,23,9144,11,741202,741216,72,76,16,133,0
500473,5008,c1,92,H TI,0,0,2,6,1,23,9144,11,741202,741216,72,76,16,133,0
500474,5008,c2,93,H TU,0,0,2,7,1,23,9144,11,741202,741216,72,76,16,133,0
500475,5008,c3,94,H TE,0,0,2,8,1,23,9144,11,741202,741216,72,76,16,133,0
500476,5008,c4,95,H TO,0,0,2,9,1,23,9144,11,741202,741216,72,76,16,133,0
500477,5008,c5,96,H NA,0,0,3,0,1,23,9144,11,741202,741216,72,76,16,133,0
500478,5008,c6,97,H NI,0,0,3,1,1,23,9144,11,741202,741216,72,76,16,133,0
500479,5008,c7,98,H NU,0,0,3,2,1,23,9144,11,741202,741216,72,76,16,133,0
500480,5008,c8,99,H NE,0,0,3,3,1,23,9144,11,741202,741216,72,76,16,133,0
500481,5008,c9,9a,H NO,0,0,3,4,1,23,9144,11,741202,741216,72,76,16,133,0
500482,5008,ca,9d,H HA,0,0,3,5,1,23,9144,11,741202,741216,72,76,16,133,0
500483,5008,cb,9e,H HI,0,0,3,6,1,23,9144,11,741202,741216,72,76,16,133,0
500484,5008,cc,9f,H HU,0,0,3,7,1,23,9144,11,741202,741216,72,76,16,133,0
500485,5008,cd,a2,H HE,0,0,3,8,1,23,9144,11,741202,741216,72,76,16,133,0
500486,5008,ce,a3,H HO,0,0,3,9,1,23,9144,11,741202,741216,72,76,16,133,0
500487,5008,cf,a4,H MA,0,0,4,0,1,23,9144,11,741202,741216,72,76,16,133,0
500488,5008,d0,a5,H MI,0,0,4,1,1,23,9144,11,741202,741216,72,76,16,133,0
500489,5008,d1,a6,H MU,0,0,4,2,1,23,9144,11,741202,741216,72,76,16,133,0
500490,5008,d2,a7,H ME,0,0,4,3,1,23,9144,11,741202,741216,72,76,16,133,0
500491,5008,d3,a8,H MO,0,0,4,4,1,23,9144,11,741202,741216,72,76,16,133,0
500492,5008,d4,a9,H YA,0,0,4,5,1,23,9144,11,741202,741216,72,76,16,133,0
500493,5008,b2,82,H YI,0,0,4,6,1,23,9144,11,741202,741216,72,76,16,133,0
500494,5008,d5,aa,H YU,0,0,4,7,1,23,9144,11,741202,741216,72,76,16,133,0
500495,5008,b4,84,H YE,0,0,4,8,1,23,9144,11,741202,741216,72,76,16,133,0
500496,5008,d6,ac,H YO,0,0,4,9,1,23,9144,11,741202,741216,72,76,16,133,0
500497,5008,d7,ad,H RA,0,0,5,0,1,23,9144,11,741202,741216,72,76,16,133,0
500498,5008,d8,ae,H RI,0,0,5,1,1,23,9144,11,741202,741216,72,76,16,133,0
500499,5008,d9,af,H RU,0,0,5,2,1,23,9144,11,741202,741216,72,76,16,133,0
500500,5008,da,ba,H RE,0,0,5,3,1,23,9144,11,741202,741216,72,76,16,133,0
500501,5008,db,bb,H RO,0,0,5,4,1,23,9144,11,741202,741216,72,76,16,133,0
500502,5008,dc,bc,H WA,0,0,5,5,1,23,9144,11,741202,741216,72,76,16,133,0
500503,5008,a8,7b,H WI,0,0,5,6,1,23,9144,11,741202,741216,72,76,16,133,0
500504,5008,b3,83,H WU,0,0,5,7,1,23,9144,11,741202,741216,72,76,16,133,0
500505,5008,aa,7a,H WE,0,0,5,8,1,23,9144,11,741202,741216,72,76,16,133,0
500506,5008,a6,6f,H WO,0,0,5,9,1,23,9144,11,741202,741216,72,76,16,133,0
500507,5008,dd,bd,H  N,0,0,6,0,1,23,9144,11,741202,741216,72,76,16,133,0
500508,5009,b1,81,H  A,0,0,1,0,1,23,9144,11,741202,741216,72,76,16,133,0
500509,5009,b2,82,H  I,0,0,1,1,1,23,9144,11,741202,741216,72,76,16,133,0
500510,5009,b3,83,H  U,0,0,1,2,1,23,9144,11,741202,741216,72,76,16,133,0
500511,5009,b4,84,H  E,0,0,1,3,1,23,9144,11,741202,741216,72,76,16,133,0
500512,5009,b5,85,H  O,0,0,1,4,1,23,9144,11,741202,741216,72,76,16,133,0
500513,5009,b6,86,H KA,0,0,1,5,1,23,9144,11,741202,741216,72,76,16,133,0
500514,5009,b7,87,H KI,0,0,1,6,1,23,9144,11,741202,741216,72,76,16,133,0
500515,5009,b8,88,H KU,0,0,1,7,1,23,9144,11,741202,741216,72,76,16,133,0
500516,5009,b9,89,H KE,0,0,1,8,1,23,9144,11,741202,741216,72,76,16,133,0
500517,5009,ba,8a,H KO,0,0,1,9,1,23,9144,11,741202,741216,72,76,16,133,0
500518,5009,bb,8c,H SA,0,0,2,0,1,23,9144,11,741202,741216,72,76,16,133,0
500519,5009,bc,8d,H SI,0,0,2,1,1,23,9144,11,741202,741216,72,76,16,133,0
500520,5009,bd,8e,H SU,0,0,2,2,1,23,9144,11,741202,741216,72,76,16,133,0
500521,5009,be,ef,H SE,0,0,2,3,1,23,9144,11,741202,741216,72,76,16,133,0
500522,5009,bf,90,H SO,0,0,2,4,1,23,9144,11,741202,741216,72,76,16,133,0
500523,5009,c0,91,H TA,0,0,2,5,1,23,9144,11,741202,741216,72,76,16,133,0
500524,5009,c1,92,H TI,0,0,2,6,1,23,9144,11,741202,741216,72,76,16,133,0
500525,5009,c2,93,H TU,0,0,2,7,1,23,9144,11,741202,741216,72,76,16,133,0
500526,5009,c3,94,H TE,0,0,2,8,1,23,9144,11,741202,741216,72,76,16,133,0
500527,5009,c4,95,H TO,0,0,2,9,1,23,9144,11,741202,741216,72,76,16,133,0
500528,5009,c5,96,H NA,0,0,3,0,1,23,9144,11,741202,741216,72,76,16,133,0
500529,5009,c6,97,H NI,0,0,3,1,1,23,9144,11,741202,741216,72,76,16,133,0
500530,5009,c7,98,H NU,0,0,3,2,1,23,9144,11,741202,741216,72,76,16,133,0
500531,5009,c8,99,H NE,0,0,3,3,1,23,9144,11,741202,741216,72,76,16,133,0
500532,5009,c9,9a,H NO,0,0,3,4,1,23,9144,11,741202,741216,72,76,16,133,0
500533,5009,ca,9d,H HA,0,0,3,5,1,23,9144,11,741202,741216,72,76,16,133,0
500534,5009,cb,9e,H HI,0,0,3,6,1,23,9144,11,741202,741216,72,76,16,133,0
500535,5009,cc,9f,H HU,0,0,3,7,1,23,9144,11,741202,741216,72,76,16,133,0
500536,5009,cd,a2,H HE,0,0,3,8,1,23,9144,11,741202,741216,72,76,16,133,0
500537,5009,ce,a3,H HO,0,0,3,9,1,23,9144,11,741202,741216,72,76,16,133,0
500538,5009,cf,a4,H MA,0,0,4,0,1,23,9144,11,741202,741216,72,76,16,133,0
500539,5009,d0,a5,H MI,0,0,4,1,1,23,9144,11,741202,741216,72,76,16,133,0
500540,5009,d1,a6,H MU,0,0,4,2,1,23,9144,11,741202,741216,72,76,16,133,0
500541,5009,d2,a7,H ME,0,0,4,3,1,23,9144,11,741202,741216,72,76,16,133,0
500542,5009,d3,a8,H MO,0,0,4,4,1,23,9144,11,741202,741216,72,76,16,133,0
500543,5009,d4,a9,H YA,0,0,4,5,1,23,9144,11,741202,741216,72,76,16,133,0
500544,5009,b2,82,H YI,0,0,4,6,1,23,9144,11,741202,741216,72,76,16,133,0
500545,5009,d5,aa,H YU,0,0,4,7,1,23,9144,11,741202,741216,72,76,16,133,0
500546,5009,b4,84,H YE,0,0,4,8,1,23,9144,11,741202,741216,72,76,16,133,0
500547,5009,d6,ac,H YO,0,0,4,9,1,23,9144,11,741202,741216,72,76,16,133,0
500548,5009,d7,ad,H RA,0,0,5,0,1,23,9144,11,741202,741216,72,76,16,133,0
500549,5009,d8,ae,H RI,0,0,5,1,1,23,9144,11,741202,741216,72,76,16,133,0
500550,5009,d9,af,H RU,0,0,5,2,1,23,9144,11,741202,741216,72,76,16,133,0
500551,5009,da,ba,H RE,0,0,5,3,1,23,9144,11,741202,741216,72,76,16,133,0
500552,5009,db,bb,H RO,0,0,5,4,1,23,9144,11,741202,741216,72,76,16,133,0
500553,5009,dc,bc,H WA,0,0,5,5,1,23,9144,11,741202,741216,72,76,16,133,0
500554,5009,a8,7b,H WI,0,0,5,6,1,23,9144,11,741202,741216,72,76,16,133,0
500555,5009,b3,83,H WU,0,0,5,7,1,23,9144,11,741202,741216,72,76,16,133,0
500556,5009,aa,7a,H WE,0,0,5,8,1,23,9144,11,741202,741216,72,76,16,133,0
500557,5009,a6,6f,H WO,0,0,5,9,1,23,9144,11,741202,741216,72,76,16,133,0
500558,5009,dd,bd,H  N,0,0,6,0,1,23,9144,11,741202,741216,72,76,16,133,0
500559,5010,b1,81,H  A,0,0,1,0,1,23,9144,11,741202,741216,72,76,16,133,0
500560,5010,b2,82,H  I,0,0,1,1,1,23,9144,11,741202,741216,72,76,16,133,0
500561,5010,b3,83,H  U,0,0,1,2,1,23,9144,11,741202,741216,72,76,16,133,0
500562,5010,b4,84,H  E,0,0,1,3,1,23,9144,11,741202,741216,72,76,16,133,0
500563,5010,b5,85,H  O,0,0,1,4,1,23,9144,11,741202,741216,72,76,16,133,0
500564,5010,b6,86,H KA,0,0,1,5,1,23,9144,11,741202,741216,72,76,16,133,0
500565,5010,b7,87,H KI,0,0,1,6,1,23,9144,11,741202,741216,72,76,16,133,0
500566,5010,b8,88,H KU,0,0,1,7,1,23,9144,11,741202,741216,72,76,16,133,0
500567,5010,b9,89,H KE,0,0,1,8,1,23,9144,11,741202,741216,72,76,16,133,0
500568,5010,ba,8a,H KO,0,0,1,9,1,23,9144,11,741202,741216,72,76,16,133,0
500569,5010,bb,8c,H SA,0,0,2,0,1,23,9144,11,741202,741216,72,76,16,133,0
500570,5010,bc,8d,H SI,0,0,2,1,1,23,9144,11,741202,741216,72,76,16,133,0
500571,5010,bd,8e,H SU,0,0,2,2,1,23,9144,11,741202,741216,72,76,16,133,0
500572,5010,be,ef,H SE,0,0,2,3,1,23,9144,11,741202,741216,72,76,16,133,0
500573,5010,bf,90,H SO,0,0,2,4,1,23,9144,11,741202,741216,72,76,16,133,0
500574,5010,c0,91,H TA,0,0,2,5,1,23,9144,11,741202,741216,72,76,16,133,0
500575,5010,c1,92,H TI,0,0,2,6,1,23,9144,11,741202,741216,72,76,16,133,0
500576,5010,c2,93,H TU,0,0,2,7,1,23,9144,11,741202,741216,72,76,16,133,0
500577,5010,c3,94,H TE,0,0,2,8,1,23,9144,11,741202,741216,72,76,16,133,0
500578,5010,c4,95,H TO,0,0,2,9,1,23,9144,11,741202,741216,72,76,16,133,0
500579,5010,c5,96,H NA,0,0,3,0,1,23,9144,11,741202,741216,72,76,16,133,0
500580,5010,c6,97,H NI,0,0,3,1,1,23,9144,11,741202,741216,72,76,16,133,0
500581,5010,c7,98,H NU,0,0,3,2,1,23,9144,11,741202,741216,72,76,16,133,0
500582,5010,c8,99,H NE,0,0,3,3,1,23,9144,11,741202,741216,72,76,16,133,0
500583,5010,c9,9a,H NO,0,0,3,4,1,23,9144,11,741202,741216,72,76,16,133,0
500584,5010,ca,9d,H HA,0,0,3,5,1,23,9144,11,741202,741216,72,76,16,133,0
500585,5010,cb,9e,H HI,0,0,3,6,1,23,9144,11,741202,741216,72,76,16,133,0
500586,5010,cc,9f,H HU,0,0,3,7,1,23,9144,11,741202,741216,72,76,16,133,0
500587,5010,cd,a2,H HE,0,0,3,8,1,23,9144,11,741202,741216,72,76,16,133,0
500588,5010,ce,a3,H HO,0,0,3,9,1,23,9144,11,741202,741216,72,76,16,133,0
500589,5010,cf,a4,H MA,0,0,4,0,1,23,9144,11,741202,741216,72,76,16,133,0
500590,5010,d0,a5,H MI,0,0,4,1,1,23,9144,11,741202,741216,72,76,16,133,0
500591,5010,d1,a6,H MU,0,0,4,2,1,23,9144,11,741202,741216,72,76,16,133,0
500592,5010,d2,a7,H ME,0,0,4,3,1,23,9144,11,741202,741216,72,76,16,133,0
500593,5010,d3,a8,H MO,0,0,4,4,1,23,9144,11,741202,741216,72,76,16,133,0
500594,5010,d4,a9,H YA,0,0,4,5,1,23,9144,11,741202,741216,72,76,16,133,0
500595,5010,b2,82,H YI,0,0,4,6,1,23,9144,11,741202,741216,72,76,16,133,0
500596,5010,d5,aa,H YU,0,0,4,7,1,23,9144,11,741202,741216,72,76,16,133,0
500597,5010,b4,84,H YE,0,0,4,8,1,23,9144,11,741202,741216,72,76,16,133,0
500598,5010,d6,ac,H YO,0,0,4,9,1,23,9144,11,741202,741216,72,76,16,133,0
500599,5010,d7,ad,H RA,0,0,5,0,1,23,9144,11,741202,741216,72,76,16,133,0
500600,5010,d8,ae,H RI,0,0,5,1,1,23,9144,11,741202,741216,72,76,16,133,0
500601,5010,d9,af,H RU,0,0,5,2,1,23,9144,11,741202,741216,72,76,16,133,0
500602,5010,da,ba,H RE,0,0,5,3,1,23,9144,11,741202,741216,72,76,16,133,0
500603,5010,db,bb,H RO,0,0,5,4,1,23,9144,11,741202,741216,72,76,16,133,0
500604,5010,dc,bc,H WA,0,0,5,5,1,23,9144,11,741202,741216,72,76,16,133,0
500605,5010,a8,7b,H WI,0,0,5,6,1,23,9144,11,741202,741216,72,76,16,133,0
500606,5010,b3,83,H WU,0,0,5,7,1,23,9144,11,741202,741216,72,76,16,133,0
500607,5010,aa,7a,H WE,0,0,5,8,1,23,9144,11,741202,741216,72,76,16,133,0
500608,5010,a6,6f,H WO,0,0,5,9,1,23,9144,11,741202,741216,72,76,16,133,0
500609,5010,dd,bd,H  N,0,0,6,0,1,23,9144,11,741202,741216,72,76,16,133,0
500610,5011,b1,81,H  A,0,0,1,0,1,22,9144,11,741202,741216,72,76,16,133,0
500611,5011,b2,82,H  I,0,0,1,1,1,22,9144,11,741202,741216,72,76,16,133,0
500612,5011,b3,83,H  U,0,0,1,2,1,22,9144,11,741202,741216,72,76,16,133,0
500613,5011,b4,84,H  E,0,0,1,3,1,22,9144,11,741202,741216,72,76,16,133,0
500614,5011,b5,85,H  O,0,0,1,4,1,22,9144,11,741202,741216,72,76,16,133,0
500615,5011,b6,86,H KA,0,0,1,5,1,22,9144,11,741202,741216,72,76,16,133,0
500616,5011,b7,87,H KI,0,0,1,6,1,22,9144,11,741202,741216,72,76,16,133,0
500617,5011,b8,88,H KU,0,0,1,7,1,22,9144,11,741202,741216,72,76,16,133,0
500618,5011,b9,89,H KE,0,0,1,8,1,22,9144,11,741202,741216,72,76,16,133,0
500619,5011,ba,8a,H KO,0,0,1,9,1,22,9144,11,741202,741216,72,76,16,133,0
500620,5011,bb,8c,H SA,0,0,2,0,1,22,9144,11,741202,741216,72,76,16,133,0
500621,5011,bc,8d,H SI,0,0,2,1,1,22,9144,11,741202,741216,72,76,16,133,0
500622,5011,bd,8e,H SU,0,0,2,2,1,22,9144,11,741202,741216,72,76,16,133,0
500623,5011,be,ef,H SE,0,0,2,3,1,22,9144,11,741202,741216,72,76,16,133,0
500624,5011,bf,90,H SO,0,0,2,4,1,22,9144,11,741202,741216,72,76,16,133,0
500625,5011,c0,91,H TA,0,0,2,5,1,22,9144,11,741202,741216,72,76,16,133,0
500626,5011,c1,92,H TI,0,0,2,6,1,22,9144,11,741202,741216,72,76,16,133,0
500627,5011,c2,93,H TU,0,0,2,7,1,22,9144,11,741202,741216,72,76,16,133,0
500628,5011,c3,94,H TE,0,0,2,8,1,22,9144,11,741202,741216,72,76,16,133,0
500629,5011,c4,95,H TO,0,0,2,9,1,22,9144,11,741202,741216,72,76,16,133,0
500630,5011,c5,96,H NA,0,0,3,0,1,22,9144,11,741202,741216,72,76,16,133,0
500631,5011,c6,97,H NI,0,0,3,1,1,22,9144,11,741202,741216,72,76,16,133,0
500632,5011,c7,98,H NU,0,0,3,2,1,22,9144,11,741202,741216,72,76,16,133,0
500633,5011,c8,99,H NE,0,0,3,3,1,22,9144,11,741202,741216,72,76,16,133,0
500634,5011,c9,9a,H NO,0,0,3,4,1,22,9144,11,741202,741216,72,76,16,133,0
500635,5011,ca,9d,H HA,0,0,3,5,1,22,9144,11,741202,741216,72,76,16,133,0
500636,5011,cb,9e,H HI,0,0,3,6,1,22,9144,11,741202,741216,72,76,16,133,0
500637,5011,cc,9f,H HU,0,0,3,7,1,22,9144,11,741202,741216,72,76,16,133,0
500638,5011,cd,a2,H HE,0,0,3,8,1,22,9144,11,741202,741216,72,76,16,133,0
500639,5011,ce,a3,H HO,0,0,3,9,1,22,9144,11,741202,741216,72,76,16,133,0
500640,5011,cf,a4,H MA,0,0,4,0,1,22,9144,11,741202,741216,72,76,16,133,0
500641,5011,d0,a5,H MI,0,0,4,1,1,22,9144,11,741202,741216,72,76,16,133,0
500642,5011,d1,a6,H MU,0,0,4,2,1,22,9144,11,741202,741216,72,76,16,133,0
500643,5011,d2,a7,H ME,0,0,4,3,1,22,9144,11,741202,741216,72,76,16,133,0
500644,5011,d3,a8,H MO,0,0,4,4,1,22,9144,11,741202,741216,72,76,16,133,0
500645,5011,d4,a9,H YA,0,0,4,5,1,22,9144,11,741202,741216,72,76,16,133,0
500646,5011,b2,82,H YI,0,0,4,6,1,22,9144,11,741202,741216,72,76,16,133,0
500647,5011,d5,aa,H YU,0,0,4,7,1,22,9144,11,741202,741216,72,76,16,133,0
500648,5011,b4,84,H YE,0,0,4,8,1,22,9144,11,741202,741216,72,76,16,133,0
500649,5011,d6,ac,H YO,0,0,4,9,1,22,9144,11,741202,741216,72,76,16,133,0
500650,5011,d7,ad,H RA,0,0,5,0,1,22,9144,11,741202,741216,72,76,16,133,0
500651,5011,d8,ae,H RI,0,0,5,1,1,22,9144,11,741202,741216,72,76,16,133,0
500652,5011,d9,af,H RU,0,0,5,2,1,22,9144,11,741202,741216,72,76,16,133,0
500653,5011,da,ba,H RE,0,0,5,3,1,22,9144,11,741202,741216,72,76,16,133,0
500654,5011,db,bb,H RO,0,0,5,4,1,22,9144,11,741202,741216,72,76,16,133,0
500655,5011,dc,bc,H WA,0,0,5,5,1,22,9144,11,741202,741216,72,76,16,133,0
500656,5011,a8,7b,H WI,0,0,5,6,1,22,9144,11,741202,741216,72,76,16,133,0
500657,5011,b3,83,H WU,0,0,5,7,1,22,9144,11,741202,741216,72,76,16,133,0
500658,5011,aa,7a,H WE,0,0,5,8,1,22,9144,11,741202,741216,72,76,16,133,0
500659,5011,a6,6f,H WO,0,0,5,9,1,22,9144,11,741202,741216,72,76,16,133,0
500660,5011,dd,bd,H  N,0,0,6,0,1,22,9144,11,741202,741216,72,76,16,133,0
500661,5012,b1,81,H  A,0,0,1,0,1,22,9144,11,741202,741216,72,76,16,133,0
500662,5012,b2,82,H  I,0,0,1,1,1,22,9144,11,741202,741216,72,76,16,133,0
500663,5012,b3,83,H  U,0,0,1,2,1,22,9144,11,741202,741216,72,76,16,133,0
